M + R -> Pn; 663
M + Pn -> Pn; 663
2 R -> 2 D; 2e+08
Pn + R -> D + PnD; 2e+08
2 Pn -> 2 PnD; 0
2 Pn -> PnDPn; 2e+08
3 M -> 2 R; 2.25e-12
TI -> 2 R; 4.17e-05
The initiation efficiency of the thermal initiator is 0.8.
D:,dy_0/dt = 200000000.0*y_2*y_5 + 400000000.0*y_5**2
M:,dy_1/dt = -6.75e-12*y_1**3 - 663*y_1*y_2 - 663*y_1*y_5
Pn:,dy_2/dt = 663*y_1*y_5 - 400000000.0*y_2**2 - 200000000.0*y_2*y_5
PnD:,dy_3/dt = 200000000.0*y_2*y_5
PnDPn:,dy_4/dt = 200000000.0*y_2**2
R:,dy_5/dt = 4.5e-12*y_1**3 - 663*y_1*y_5 - 200000000.0*y_2*y_5 - 400000000.0*y_5**2 + 6.672e-5*y_6
TI:,dy_6/dt = -4.17e-5*y_6
M1_Pn:,dy_7/dt = 663*y_1*y_2 + 663*y_1*y_5 - 400000000.0*y_2*y_7 - 200000000.0*y_5*y_7
M1_PnD:,dy_8/dt = 200000000.0*y_5*y_7
M1_PnDPn:,dy_9/dt = 400000000.0*y_2*y_7
M2_total:,dy_10/dt = 663*y_1*y_2 + 663*y_1*y_5 + 1326*y_1*y_7 + 400000000.0*y_7**2
Tmol% does not apply to conventional radical polymerization.
time (s),D,M,Pn,PnD,PnDPn,R,TI,M1_Pn,M1_PnD,M1_PnDPn,M2_total,conversion,ln([M]0/[M]),Mn,Mw/Mn,Tmol% (%)
281.1768697974228,1.633765864731941e-07,4.973169091904127,2.868423780148533e-08,1.6224493451012303e-07,4.6527664977279374e-05,9.998972342358046e-11,0.004941716972296309,8.257383575464959e-06,4.668168366696315e-05,0.026775733691561172,23.117834877052097,0.005366181619174526,0.005380631287973522,59814.280139454924,1.500258788690144,100.0
339.3221771895326,1.969203095194178e-07,4.96765701135302,2.8649467718299527e-08,1.9555643006225762e-07,5.608429169269498e-05,9.985812272201509e-11,0.00492974950716233,8.248229901737255e-06,5.62716203883537e-05,0.032278185265321425,27.870087189053727,0.006468597729396031,0.006489609768989976,59822.627342711436,1.5002097045424818,100.0
409.49150623804235,2.3728772329617362e-07,4.961022089889199,2.8607563798630375e-08,2.3564440716512922e-07,6.758633177616648e-05,9.969936146481486e-11,0.004915345843547721,8.237211549187636e-06,6.781374662820427e-05,0.038901517673687935,33.591059980019615,0.007795582022160197,0.007826126416131951,59830.72088472079,1.5001690365483782,100.0
494.1713361323833,2.8583879672190484e-07,4.95303980969279,2.8557076412176608e-08,2.838594412272371e-07,8.142214846088743e-05,9.950784854343237e-11,0.0048980196348331825,8.223955654097207e-06,8.16977761162657e-05,0.046869857474221475,40.47476969572816,0.009392038061442065,0.009436421369327073,59838.86770279973,1.5001353505815747,100.0
596.3623316594643,3.4419170224674916e-07,4.943442663191489,2.8496267745657068e-08,3.4180853529660563e-07,9.805415566714432e-05,9.927684909933147e-11,0.004877191797507116,8.208017953020865e-06,9.838772967608875e-05,0.0564502463861869,48.7525380771372,0.011311467361702122,0.011375928570204212,59847.38550221096,1.5001074602218063,100.0
719.6856730011514,4.1426593472949493e-07,4.931912782373285,2.8423057423381763e-08,4.113979463507233e-07,0.0001180313508883226,9.899825428391232e-11,0.004852174814325874,8.188870538666176e-06,0.00011843451093098231,0.06795999935928984,58.69947006188306,0.01361744352534302,0.013711011316492307,59856.618302730254,1.500084385783466,100.0
868.511373751352,4.983298233586592e-07,4.9180737035012845,2.833495921672527e-08,4.948803771687798e-07,0.0001420032236873573,9.86623067227264e-11,0.004822155314011426,8.165888178238578e-06,0.0001424898619838277,0.0817749258581277,70.641739113369,0.016385259299743105,0.01652098227389138,59866.954080848205,1.5000653219058657,100.0
1048.1131341546852,5.990514122315096e-07,4.901481364340669,2.8229008025898883e-08,5.949055179468818e-07,0.0001707348095976055,9.825727434497219e-11,0.0047861752155451695,8.138333354811288e-06,0.00017132146784812943,0.09833831748573027,84.96462758515133,0.019703727131866168,0.019900433753578726,59878.845748286876,1.5000496138310475,100.0
1264.8552168552958,7.195507380200786e-07,4.881614518567271,2.810167653128483e-08,7.145719826614922e-07,0.00020512244944329944,9.77690650762358e-11,0.004743111988358327,8.105340337507555e-06,0.0002058287676892558,0.11817051772106017,102.1212224677074,0.02367709628654584,0.023961903317139304,59892.84491419266,1.5000367255879121,100.0
1469.3877551020407,8.322155230792687e-07,4.863022400125934,2.7982046860153e-08,8.264584095837754e-07,0.00023728906336646443,9.730895946931577e-11,0.004702829987984888,8.07446403517764e-06,0.00023810726172665976,0.13673022885710545,118.18429944804532,0.027395519974813175,0.02777777478700555,59905.96761141471,1.5000281868778516,100.0
1526.4179671752318,8.634498929670711e-07,4.857865047741975,2.794878154255242e-08,8.574770555503347e-07,0.0002462093203184032,9.718077404923077e-11,0.004691659196792199,8.065899076745656e-06,0.00024705853552883556,0.14187859433079328,122.64140611691596,0.02842699045160497,0.02883886162614628,59909.63186387451,1.5000262411385925,100.0
1842.0699693267145,1.0349152608865048e-06,4.829528790088791,2.7765380729952026e-08,1.0277586804789814e-06,0.0002951994022053613,9.647215706394525e-11,0.004630309002977046,8.018839951277021e-06,0.0002962188888246645,0.17016549656497826,147.14074034526948,0.03409424198224187,0.03468900851663466,59930.0633950535,1.5000178617056967,100.0
2222.996482526193,1.2386832694295557e-06,4.795797922128751,2.7545662101770852e-08,1.2301211040822753e-06,0.0003534677456420803,9.561902842871184e-11,0.004557339302176631,7.962821085467061e-06,0.0003546895817419592,0.2038376632377878,176.3285247255352,0.04084041557424989,0.041697810825256934,59955.23767497392,1.5000114090994294,100.0
2682.6957952797247,1.4800565497470516e-06,4.755756469421584,2.728283035049237e-08,1.4698311657900666e-06,0.00042256379753732127,9.459258501705488e-11,0.004470809553727544,7.896320851503837e-06,0.0004240253272082481,0.24380950871108797,211.01393689523528,0.04884870611568317,0.050082139832144046,59986.5797999511,1.5000068574740422,100.0
2938.7755102040815,1.6123938405605991e-06,4.733760716045613,2.7137510911907827e-08,1.6012574373352852e-06,0.0004604836655488446,9.402233714257297e-11,0.004423321889963796,7.859790170013373e-06,0.0004620766119022043,0.26576706269553546,230.0857840297652,0.05324785679087736,0.05471794844877067,60004.53957860703,1.50000537881227,100.0
3237.457542817643,1.7648522816093016e-06,4.708381077342401,2.6968997017235255e-08,1.7526671555039333e-06,0.0005042033255978071,9.335867074686147e-11,0.0043685708965203905,7.817639092048635e-06,0.000505947670129299,0.29110266034724386,252.10882044814844,0.05832378453151978,0.060093783800608175,60025.95559685211,1.500004392859321,100.0
3906.939937054613,2.099277239542122e-06,4.65254997156638,2.659508648100405e-08,2.0847949540977637e-06,0.0006002427336443408,9.187702061321094e-11,0.00424829833075484,7.724911925258826e-06,0.0006023191787562052,0.3468370240094563,300.6252024804928,0.06949000568672403,0.07202246215872157,60075.824234400454,1.5000045311717691,100.0
4408.163265306122,2.3431572261663424e-06,4.611684590582072,2.631855964613073e-08,2.327002796446708e-06,0.0006704097062524832,9.077338767219855e-11,0.0041604260885284485,7.65703918035911e-06,0.000672728337647326,0.38763172745583896,336.20197543628257,0.07766308188358569,0.08084470122496018,60114.852081924524,1.5000064533639663,100.0
4714.8663634573895,2.489696193107803e-06,4.587063817051961,2.6150775350973156e-08,2.47253837165136e-06,0.0007126277243095087,9.010055728489418e-11,0.004107555052071242,7.616146288304679e-06,0.0007150918776055241,0.41220997691308203,357.66523738511626,0.08258723658960783,0.08619778432548918,60139.441985040976,1.5000083373133166,100.0
5689.866029018293,2.942252073797103e-06,4.510683067604359,2.5624491156817982e-08,2.922002418420676e-06,0.0008433062395539094,8.797487239817357e-11,0.003943901566739644,7.489281843717248e-06,0.0008462198111008656,0.48845910587341984,424.40085081763743,0.09786338647912825,0.10298931415628543,60221.1233869794,1.5000178357861864,100.0
5877.551020408163,3.027089946624645e-06,4.4963020482720495,2.5524409261979994e-08,3.006261934014015e-06,0.0008678573835143114,8.756808246963539e-11,0.00391315522745251,7.465395223633856e-06,0.0008708552053694116,0.5028153979851389,436.9931337255915,0.1007395903455901,0.10618262054411888,60237.44867678699,1.5000202891819205,100.0
6866.488450042998,3.462290147546142e-06,4.422186761459168,2.5003505969769716e-08,3.4385021151226664e-06,0.000994094250488472,8.543811678559295e-11,0.0037550639295683996,7.342288480043153e-06,0.0009975242620286998,0.5768035469860812,502.0405879660212,0.11556264770816646,0.12280359627759303,60326.58101794965,1.5000367643878614,100.0
