M + R -> Pn; 9700
M + Pn -> Pn; 833
2 R -> 2 D; 2.5e+09
Pn + R -> D + PnD; 9e+07
2 Pn -> 2 PnD; 4.5e+07
2 Pn -> PnDPn; 4.5e+07
CuI + RX -> CuII + R; 14
CuII + R -> CuI + RX; 4.7e+07
CuI + PnX -> CuII + Pn; 140
CuII + Pn -> CuI + PnX; 4.7e+07
TI -> 2 R; 9.1e-06
The initiation efficiency of the thermal initiator is 0.8.
D:,dy_0/dt = 90000000.0*y_2*y_5 + 5000000000.0*y_5**2
M:,dy_1/dt = -833*y_1*y_2 - 9700*y_1*y_5
Pn:,dy_2/dt = 9700*y_1*y_5 - 180000000.0*y_2**2 - 90000000.0*y_2*y_5 - 47000000.0*y_2*y_7 + 140*y_6*y_8
PnD:,dy_3/dt = 90000000.0*y_2**2 + 90000000.0*y_2*y_5
PnDPn:,dy_4/dt = 45000000.0*y_2**2
R:,dy_5/dt = -9700*y_1*y_5 + 1.456e-5*y_10 - 90000000.0*y_2*y_5 - 5000000000.0*y_5**2 - 47000000.0*y_5*y_7 + 14*y_6*y_9
CuI:,dy_6/dt = 47000000.0*y_2*y_7 + 47000000.0*y_5*y_7 - 140*y_6*y_8 - 14*y_6*y_9
CuII:,dy_7/dt = -47000000.0*y_2*y_7 - 47000000.0*y_5*y_7 + 140*y_6*y_8 + 14*y_6*y_9
PnX:,dy_8/dt = 47000000.0*y_2*y_7 - 140*y_6*y_8
RX:,dy_9/dt = 47000000.0*y_5*y_7 - 14*y_6*y_9
TI:,dy_10/dt = -9.1e-6*y_10
M1_Pn:,dy_11/dt = 833*y_1*y_2 + 9700*y_1*y_5 - 180000000.0*y_11*y_2 - 90000000.0*y_11*y_5 - 47000000.0*y_11*y_7 + 140*y_15*y_6
M1_PnD:,dy_12/dt = 90000000.0*y_11*y_2 + 90000000.0*y_11*y_5
M1_PnDPn:,dy_13/dt = 90000000.0*y_11*y_2
M2_total:,dy_14/dt = 1666*y_1*y_11 + 833*y_1*y_2 + 9700*y_1*y_5 + 90000000.0*y_11**2
M1_PnX:,dy_15/dt = 47000000.0*y_11*y_7 - 140*y_15*y_6
time (s),D,M,Pn,PnD,PnDPn,R,CuI,CuII,PnX,RX,TI,M1_Pn,M1_PnD,M1_PnDPn,M2_total,M1_PnX,conversion,ln([M]0/[M]),Mn,Mw/Mn,Tmol% (%)
339.3221771895326,2.596183799732504e-09,5.499270591211025,1.8409951525582585e-10,3.963815488623415e-10,1.4201396576946702e-10,6.555022537238883e-11,1.3561978953780837e-05,0.0005364380210462189,0.0006030493789219755,0.02691051260003181,0.0027415215592520013,2.2706461063388975e-10,4.812684284584084e-10,3.449399093129376e-10,0.0010347322154002619,0.000729407735703447,0.00013261977981361315,0.00013262857459421266,121.09840920442119,1.1728416531998047,1.1914884655031925e-05
409.49150623804235,4.515811140036939e-09,5.498932392309848,2.4623143826730295e-10,7.857788097794568e-10,2.8784069934319443e-10,7.832290586160983e-11,1.635932711641863e-05,0.0005336406728835813,0.0008724147256293754,0.02664394460148705,0.002739771544411183,3.0902910591059657e-10,9.660620405892904e-10,7.080600885405688e-10,0.0015442569268074489,0.0010676057070016514,0.0001941104891186091,0.0001941293309978538,122.52053649380542,1.1820063664970306,2.13718958127374e-05
494.1713361323833,7.832783764831836e-09,5.498431968872856,3.391023372774425e-10,1.627342736290612e-09,6.130589098102414e-10,9.320116970124418e-11,1.9731078553911532e-05,0.0005302689214460883,0.0012600049889284345,0.02625972608962548,0.0027376611268114157,4.3557039604628977e-10,2.0356961261841243e-09,1.5348276688798419e-09,0.002331326039744603,0.001568027121051066,0.0002850965685716744,0.0002851372163241604,124.59550274367949,1.1947218570060305,3.885907025724702e-05
596.3623316594643,1.3523957211737902e-08,5.49768640461119,4.820881996763515e-10,3.5542578596973905e-09,1.384789579006299e-09,1.1021820636407624e-10,2.379323203833927e-05,0.0005262067679616607,0.001814820940948713,0.025708972291089635,0.0027351164549131437,6.385347371308644e-10,4.55277782915227e-09,3.551204708184773e-09,0.003574830546488309,0.002313586646293491,0.0004206537070564115,0.0004207422066464706,127.63599601983152,1.2120365579355004,7.217379719799233e-05
719.6856730011514,2.3185483136861443e-08,5.496565404824552,7.075760292143913e-10,8.248562861973903e-09,3.337840381368801e-09,1.2913366759305603e-10,2.8683112861860824e-05,0.0005213168871381391,0.00260283252982026,0.02492585058304161,0.002732048712938553,9.761083314773575e-10,1.0912384060077849e-08,8.843683591886435e-09,0.005596979122274267,0.0034345744432726887,0.0006244718500814498,0.0006246669138393245,132.11378020756558,1.2349542043010198,0.000138580824587538
868.511373751352,3.932954181369537e-08,5.4948598409029366,1.069048139582755e-09,2.0409878401765706e-08,8.593017958947645e-09,1.4920609466134437e-10,3.4559990946777975e-05,0.000515440009053222,0.0037090667485590255,0.023825493242387762,0.0027283511658392863,1.5568414722254326e-09,2.8204890137869066e-08,2.3791106133801138e-08,0.009004042176010597,0.005140105544225322,0.0009345743812842629,0.0009350113682069724,138.74879888633606,1.2640159901761976,0.00027972893139402313
1048.1131341546852,6.568210490178407e-08,5.4922268339661775,1.6524158064534709e-09,5.366960381268501e-08,2.3479525602953108e-08,1.6885381189709084e-10,4.159881820802448e-05,0.0005084011817919755,0.005235216108039831,0.0223063827101682,0.002723895656101525,2.587303212211836e-09,7.865929494316103e-08,6.896501656905787e-08,0.014987071072139245,0.007773015822207938,0.0014133029152404543,0.0014143025697929865,148.65435409979457,1.2985600245944635,0.0006047663997104557
1264.8552168552958,1.0723895136879971e-07,5.488095048825104,2.588106777524136e-09,1.483192506901091e-07,6.715381750181483e-08,1.85218313408148e-10,4.996181332250649e-05,0.0005000381866774935,0.007286482420022926,0.020263479393299595,0.002718528467197089,4.465933800877113e-09,2.3525020150551403e-07,2.1350814159155083e-07,0.025979766979495014,0.0119044979506194,0.0021645365772537547,0.0021668825724905894,163.57523061447512,1.3357061712695,0.0014176939529546852
1469.3877551020407,1.5498586638973706e-07,5.4831073066647305,3.7032729066500907e-09,3.4122374721801344e-07,1.5813840885978975e-07,1.9295654013323286e-10,5.762630119757457e-05,0.0004923736988024254,0.009350821240925549,0.018206805060272044,0.0027134733225885337,7.0629578510696445e-09,5.871527635001646e-07,5.455110670490707e-07,0.041602984979602,0.016891553608481283,0.003071398788230827,0.0030761252137953016,180.86170485798417,1.3633263055164004,0.0029544961139175638
1526.4179671752318,1.6950202906067702e-07,5.481511184747337,4.05160957835088e-09,4.222405970915441e-07,1.9672269652317643e-07,1.9378867834297605e-10,5.9705825279054945e-05,0.000490294174720945,0.009937262741904613,0.017622443083374465,0.002712065463314683,7.955730250660503e-09,7.440037859844894e-07,6.949132654425229e-07,0.0471074824958193,0.018487368379882088,0.0033616027732114935,0.0033672656542799713,186.2670016938534,1.3695116457397263,0.003582501887994814
1842.0699693267145,2.5590887409091137e-07,5.4709341395283175,6.212589255635317e-09,1.2011526707208618e-06,5.722339543954017e-07,1.88680478489727e-10,7.053380666468126e-05,0.00047946619333531874,0.013164381090718727,0.014406152715945973,0.0027042864141324915,1.4434509556542653e-08,2.4275083109015657e-06,2.3184959803612982e-06,0.08927623139526068,0.02906110003288121,0.0052847019039422675,0.005298715334053824,221.02676846788782,1.3913251369795387,0.009460107104009368
2222.996482526193,3.6281703672499536e-07,5.454109471678458,9.05390368465003e-09,3.2681234144077444e-06,1.582515205598188e-06,1.6498128930859872e-10,8.130933835568745e-05,0.0004686906616443126,0.01675525930233353,0.010826050036022173,0.0026949284199356332,2.5967761920623922e-08,7.84053866472576e-06,7.611022491607166e-06,0.1749776105108817,0.045875050792624404,0.008343732422098555,0.008378736201565786,274.13646030571823,1.3925585498653836,0.02471262131756042
2682.6957952797247,4.748957569143455e-07,5.428438220322151,1.2067962693208522e-08,8.039153562839874e-06,3.936338872041923e-06,1.2433991993589372e-10,8.971568712096198e-05,0.00046028431287903804,0.020266382001603224,0.0073233336855177585,0.00268367837094537,4.434184068097423e-08,2.356746826309699e-05,2.3131383531613836e-05,0.3459078623021311,0.07151503648421204,0.013011232668699886,0.01309662023013243,353.320584253094,1.3697181225251782,0.059588098413956604
2938.7755102040815,5.24332884243351e-07,5.412213524576572,1.3307010983104019e-08,1.1802505181765762e-05,5.801489809956072e-06,1.0185289328504474e-10,9.216588041770822e-05,0.0004578341195822917,0.021779662509389945,0.005812503371027792,0.002677431808145311,5.5625055465589505e-08,3.8366907058007235e-05,3.7801263083342e-05,0.47771622547491754,0.08771025162823065,0.0159611773497142,0.016089928795276605,403.2237965216116,1.3511920025574031,0.08701751885789549
3237.457542817643,5.69935238324478e-07,5.392193042034605,1.4312895736147014e-08,1.6992804533436487e-05,8.379917659785395e-06,7.879885954938464e-11,9.339997403792285e-05,0.00045660002596207715,0.023177819709301075,0.004415580264736875,0.002670164411985093,6.879296417302903e-08,6.171274383863033e-05,6.099724133245417e-05,0.6651299357168701,0.10768417918725935,0.01960126508461729,0.01979591770499879,465.1784880598451,1.3278863949654907,0.12480936396847911
3906.939937054613,6.347482055387892e-07,5.345498977969136,1.5269782870405075e-08,3.044276580651539e-05,1.5078495849250196e-05,4.2588720281405283e-11,9.243586346342998e-05,0.00045756413653657,0.025208079764031676,0.002384356099431776,0.002653946449034012,9.60599111739995e-08,0.0001364601292398072,0.00013545555481126617,1.2076190010644436,0.15422901028690042,0.02809109491470255,0.028493197961650188,612.5317714795835,1.277587935223427,0.2226709298565621
4408.163265306122,6.612963135165508e-07,5.310497439406237,1.5354019248168103e-08,4.107777886364461e-05,2.038421053903754e-05,2.6868471748184146e-11,9.048670281209932e-05,0.00045951329718790074,0.026070214109263246,0.0015202725935488746,0.0026418690125280834,1.1410504875506994e-07,0.000209430061138654,0.00020826471146710617,1.7112412060043054,0.18908475171610659,0.03445501101704774,0.035062581634729174,726.0531298175086,1.2452271632427243,0.30002725910995
4714.8663634573895,6.720869674460329e-07,5.289368692841565,1.529951988820124e-08,4.7575323189170946e-05,2.3628012941342315e-05,2.0425177506612287e-11,8.927189846922714e-05,0.00046072810153077303,0.026427572090718048,0.0011616998077512083,0.0026345058409664936,1.2441528060476625e-07,0.00025998970667248775,0.00025874717071493663,2.0558198493820656,0.21011244586576552,0.038296601301533624,0.03904919321726158,795.8252393652753,1.2279064039956251,0.34728522196109674
5689.866029018293,6.915158553245258e-07,5.223982369896024,1.500131655634147e-08,6.774634021581687e-05,3.370430052495927e-05,9.010488029305266e-12,8.61631955231717e-05,0.0004638368044768284,0.027076325287535268,0.0005098379079879243,0.002611234585642946,1.5523271314480175e-07,0.0004462557578763747,0.0004448456157396936,3.318005887141236,0.2751263734976446,0.05018502365526829,0.05148807509846928,1016.8186663000535,1.1836346227154724,0.4939871168038543
5877.551020408163,6.93700338778257e-07,5.21168820394382,1.494555917617292e-08,7.15355146785463e-05,3.5597828487528424e-05,7.776501435631917e-12,8.571445117042193e-05,0.00046428554882957813,0.027148316132468375,0.0004373983187020677,0.002606778577188442,1.60985707013988e-07,0.0004862676617895797,0.00048483515949576027,3.588684510363975,0.2873405322491873,0.052420326555669146,0.0538442574928636,1059.0821926592812,1.1766953673208593,0.521544989063205
6866.488450042998,7.011293537420855e-07,5.148184563660965,1.4705730981851326e-08,9.108619457029866e-05,4.536953214652e-05,3.8102286525469784e-12,8.39796097093931e-05,0.00046602039029060706,0.02738314972161012,0.00020082988809928763,0.002583424557832693,1.9094302201749003e-07,0.0007184228678553708,0.0007169049374301646,5.156695994403515,0.35037991759072606,0.0639664429707337,0.06610395162020176,1279.9508601164423,1.1465267255982974,0.6637323207893845
7346.938775510203,7.032341482477455e-07,5.117987060915217,1.4619584462853244e-08,0.0001003829423517399,5.001686664912961e-05,2.814401098070143e-12,8.34187029469841e-05,0.000466581297053016,0.02744299922946426,0.00014041947348274344,0.0025721542280349387,2.0536935115370934e-07,0.0008440731085257137,0.0008425271370238954,6.002741162450657,0.3803261334698809,0.06945689801541506,0.0719868826565801,1386.096549529708,1.1350079473639536,0.7313451265390795
8286.427728546843,7.059612060268668e-07,5.059932372462127,1.4491084056128776e-08,0.00011829022256248104,5.8969154791737625e-05,1.7199248490731893e-12,8.263866748070873e-05,0.00046736133251929136,0.027509111545912693,7.35271215680358e-05,0.002550257716477078,2.3336616208487448e-07,0.0011140310960281656,0.001112444586317916,7.81213396020323,0.4378409184893635,0.08001229591597694,0.08339497415442709,1591.380391831648,1.1168557853342647,0.8615799758253933
8816.326530612245,7.070312855931215e-07,5.027694756675719,1.4434354898844177e-08,0.00012826582761953244,6.395642544335436e-05,1.3883210660394546e-12,8.231621556687581e-05,0.00046768378443312435,0.027529148348028283,5.316786753861199e-05,0.0025379897743112944,2.4900213694072536e-07,0.0012803987900448953,0.0012787945609965222,8.921080832391949,0.4697458009711017,0.08587368060441475,0.08978651204942951,1705.8022498213222,1.1086306099921797,0.9341298537884881
10000.0,7.088286435319882e-07,4.9568432277772665,1.4330448364303675e-08,0.00015029782668761504,7.497153036867348e-05,1.0068525555541938e-12,8.175802451949087e-05,0.0004682419754805093,0.0275520421886605,2.9715835859005738e-05,0.0025107987049730013,2.8340021634418146e-07,0.0016883096143296167,0.0016866723773317843,11.620366188693437,0.5397815068308539,0.09875577676776973,0.10397900013197531,1957.742666712298,1.0941071352574028,1.0943626038854328
10285.714285714284,7.091913459247538e-07,4.939965646044641,1.430830525211379e-08,0.0001555707134419263,7.760779308258874e-05,9.57621715784175e-13,8.164362780089161e-05,0.0004683563721991086,0.027554954624275638,2.6689003525265432e-05,0.0025042791074895055,2.9157769521022667e-07,0.001794174619661396,0.0017925301291016886,12.316536187740786,0.5564473576288996,0.10182442799188349,0.10738971530475044,2017.7897659742541,1.0912364010049362,1.1327108761928308
11755.102040816326,7.108537598309681e-07,4.854459928084116,1.420345082455571e-08,0.00018244493900090606,9.104407749706525e-05,8.253569329115327e-13,8.111592768468615e-05,0.0004688840723153141,0.02756255642602174,1.855950166296765e-05,0.002471016200177653,3.3276923894445065e-07,0.002382886304975663,0.0023812055806943884,16.15803904645084,0.6407756472609735,0.11737092216652444,0.12485023703623031,2321.8613849167477,1.0793194394422296,1.3281598100177001
13224.489795918367,7.123585876930659e-07,4.771026326134079,1.4106065111359066e-08,0.00020894142635359978,0.00010429157111913935,7.853858564024851e-13,8.063679790235015e-05,0.00046936320209765007,0.02756453893774463,1.6097860157735727e-05,0.0024381951050422178,3.7243546998786884e-07,0.0030431411621628292,0.0030414230730510194,20.412865758219677,0.7228887371952364,0.13254066797562203,0.14218664777080497,2618.028710005067,1.0708744851628291,1.5208615533802599
14693.877551020407,7.138107168563616e-07,4.689577808554529,1.4011534918228474e-08,0.000235080598728399,0.0001173604334692251,7.744585412498078e-13,8.017478544315341e-05,0.00046982521455684684,0.027564759281384875,1.5415504058309046e-05,0.002405809953664824,4.1054874100184983e-07,0.0037712375063060745,0.0037694790951841406,25.04870763352747,0.8028810642952395,0.147349489353722,0.15940553333020357,2906.4314534605446,1.0647183897234,1.7109646413952928
16163.265306122448,7.152430719096375e-07,4.610049300234083,1.391834963584714e-08,0.00026087216253299086,0.00013025550139022694,7.727811472216542e-13,7.971974318703352e-05,0.00047028025681296673,0.02756442026947984,1.5299473707249493e-05,0.0023738549558157077,4.471324210878278e-07,0.004563450971986032,0.004561648698028972,30.034641359276517,0.880825152963482,0.16180921813925764,0.17650954109310638,3187.2678693802504,1.0601291537094846,1.8985396668558339
17632.65306122449,7.166660745227928e-07,4.5323839183540615,1.3826017451456712e-08,0.0002863223228793174,0.0001429798722587258,7.740510239220688e-13,7.926840305325786e-05,0.0004707315969467424,0.027563902343196268,1.5366059857057043e-05,0.0023423243979274117,4.822294441815624e-07,0.005416151605857932,0.0054143017990716195,35.34146125225507,0.9567851460115665,0.17593019666289791,0.19350003987284561,3460.7568459424174,1.05665005207317,2.083631758077425
19102.04081632653,7.180830030709948e-07,4.456528547386991,1.3734376437663581e-08,0.00031143611928014544,0.0001555360642018473,7.762369642711772e-13,7.881970630627855e-05,0.00047118029369372177,0.027563327505124337,1.5492201181985998e-05,0.0023112126424087854,5.158890213630314e-07,0.0063258456104943505,0.006323944635363291,40.94173759976877,1.0308211464781316,0.1897220822932743,0.21037798188392973,3727.1207160300564,1.0539817237980103,2.266277566134222
20571.42857142857,7.194948370225165e-07,4.382432393567284,1.364337123809482e-08,0.0003362181756974493,0.00016792638871386225,7.786756435719168e-13,7.837330541182572e-05,0.0004716266945881746,0.027562735384214884,1.563792119701081e-05,0.0022805141265474817,5.481614547875569e-07,0.0072891864331692665,0.00728723074611678,46.809766831182145,1.1029906410919756,0.20319411026049378,0.22714418099771916,3986.5782933650476,1.0519212201380275,2.4465107198625318
22040.81632653061,7.209018073004234e-07,4.310046485946537,1.3552981046704627e-08,0.00036067294182720973,0.000180153070528045,7.81147841031293e-13,7.792908311927774e-05,0.00047207091688072255,0.02756213900232983,1.5790080789505036e-05,0.002250223361517408,5.790962032299495e-07,0.008302974556358225,0.00830096072477282,52.921486593190636,1.1733489996761284,0.2163551843733569,0.2437994025784882,4239.342301036626,1.0503266759059833,2.624363580693092
23510.20408163265,7.223039008485834e-07,4.239323477953092,1.3463196260924268e-08,0.0003848047717235594,0.0001922182866779796,7.835796300831047e-13,7.748699680385536e-05,0.0004725130031961449,0.027561542735985965,1.5944260817886093e-05,0.002220334931397451,6.087412544709757e-07,0.009364153287241684,0.009362077994596055,59.25438193130509,1.241949682023816,0.22921391309943784,0.2603443928116798,4485.618560621485,1.0490961865066173,2.7998678144740627
24979.591836734693,7.237010230888551e-07,4.170217547528291,1.337401105185961e-08,0.0004086179493675132,0.0002041241792011884,7.859463765782509e-13,7.704702888505397e-05,0.0004729529711149463,0.027560948041549554,1.609898733550316e-05,0.0021908434922030947,6.371429231362493e-07,0.01046980327882209,0.01046766332490725,65.78739237548187,1.3088443487250567,0.24177862772212888,0.276779888117452,4725.605880424268,1.048154775612448,2.9730545774290142
26448.979591836734,7.250930551001718e-07,4.102684328506721,1.3285420790730458e-08,0.00043211669803354125,0.00021587285979400377,7.88239156271605e-13,7.660916962483303e-05,0.00047339083037516714,0.02756035544974871,1.6253719876139295e-05,0.0021617437709309283,6.643458258830009e-07,0.0116171367880946,0.011614929087411921,72.50082298008702,1.3740829412719473,0.25405739481695977,0.29310661849011665,4959.496174034282,1.0474461092459972,3.1439545842787235
27918.367346938772,7.264798706308419e-07,4.036680854948817,1.3197421299604853e-08,0.00045530518355583116,0.00022746641143624622,7.904548491347626e-13,7.617341210409036e-05,0.0004738265878959098,0.027559765153290144,1.6408258813954574e-05,0.0021330305646157324,6.903929218258526e-07,0.012803491995384615,0.012801213574981029,79.37626029307428,1.4377137490878962,0.26605802637294235,0.3093253084966416,5187.474682144001,1.046927071646716,3.312598131996198
29387.755102040814,7.278613423898598e-07,3.972165510362307,1.3110008581446922e-08,0.00047818751597905677,0.0002389068892134828,7.925924766754447e-13,7.573975040968207e-05,0.0004742602495903181,0.02755917721945257,1.6562530957113208e-05,0.002104698739400451,7.153255659430083e-07,0.014026327528926335,0.014023975526019259,86.39649350631593,1.4997834712571827,0.2777880890250351,0.3254366776481339,5409.720213881531,1.046564124808568,3.4790151118124077
30857.142857142855,7.292373450771292e-07,3.9090979795926835,1.3023178689727548e-08,0.000500767750731187,0.000250196320901926,7.946514893469698e-13,7.530817875722604e-05,0.00047469182124277416,0.027558591694676223,1.671648408101378e-05,0.0020767432296183155,7.391835700368198e-07,0.01528321721070647,0.015280788870248333,93.54544038243974,1.5603372751427935,0.28925491280133026,0.34144144061185705,5626.405384963869,1.0463308044713227,3.6432350177458765
32326.530612244896,7.306077555637962e-07,3.8474392031746882,1.2936927723405655e-08,0.0005230498893673234,0.0002613367073402635,7.966315702952063e-13,7.48786914539385e-05,0.00047512130854606165,0.027558008609772346,1.6870081681638547e-05,0.002049159036886391,7.620052613456227e-07,0.01657184501039868,0.01656933768267476,100.80807746551163,1.6194188521269786,0.30046559942278395,0.3573403072763809,5837.696858396075,1.0462059563097998,3.805286952012415
33795.91836734694,7.319724529469743e-07,3.7871513336697005,1.2851251825602004e-08,0.0005450378802856238,0.00027233002278759277,7.985327525322059e-13,7.445128289585742e-05,0.0004755487171041427,0.02755742797994213,1.702330295376062e-05,0.0020219412292124712,7.838275453463344e-07,0.017890000252429098,0.017887411390685743,108.17037513323037,1.6770704708596422,0.3114270302418726,0.37313398275736487,6043.755574848587,1.0461724784163708,3.965199630231841
35265.30612244898,7.333313190584397e-07,3.728197693458865,1.2766147162558289e-08,0.0005667356195044055,0.0002831782153117205,8.003550182840104e-13,7.402594742446779e-05,0.00047597405257553235,0.027556849822094553,1.7176125329925755e-05,0.0019950849401131517,8.046859587447969e-07,0.019235573029096807,0.019232900187194524,115.61923649749376,1.733333028638889,0.32214587391656996,0.3888231674598038,6244.736970116337,1.0462164031772947,4.123001387079655
36734.69387755102,7.346842385027112e-07,3.670542734032231,1.2681609921876036e-08,0.0005881469513687565,0.00029388320714244907,8.020983332603381e-13,7.360267931699314e-05,0.000476397320683007,0.027556274156496023,1.7328522821006436e-05,0.0019685853677366993,8.246147255632708e-07,0.020606549794952668,0.020603790625064393,123.14243988461229,1.7882461009330317,0.3326285938123216,0.4044085571732091,6440.791186429255,1.0463262152423527,4.278720181426027
38204.08163265306,7.36031098547371e-07,3.614151995646289,1.2597636317583161e-08,0.0006092756692417453,0.00030444689501723696,8.037627293798438e-13,7.318147282303461e-05,0.00047681852717696555,0.027555701002215785,1.7480470607360876e-05,0.0019424377739762002,8.436468107993609e-07,0.02200100901830087,0.021998161268652887,130.72858281187592,1.8418479904199525,0.34288145533703834,0.4198908434966941,6632.063280336795,1.0464923215878126,4.432383601362788
39673.469387755096,7.373717891018632e-07,3.558992071126031,1.2514222590746271e-08,0.0006301255161575847,0.00031487115050779073,8.053482282497438e-13,7.276232216884398e-05,0.00047723767783115615,0.027555130376837794,1.7631945331185697e-05,0.001916637483650442,8.618139654834184e-07,0.02341711731343988,0.023414178826096935,138.36703319765033,1.8941757709204723,0.3529105325225398,0.4352707135504373,6818.693411842685,1.0467066824598368,4.584018868953701
41142.85714285714,7.387062027468474e-07,3.505030569915751,1.2431365008201509e-08,0.0006507001854944404,0.0003251578203564552,8.068549287728681e-13,7.234522155314385e-05,0.0004776547784468563,0.027554562296893518,1.7782924659772717e-05,0.0018911798836653893,8.791467828469009e-07,0.024853125636984524,0.02485009434567012,146.04788245185378,1.9452653309548176,0.3627217145607725,0.45054884998798034,7000.817029362517,1.0469625159242448,4.733652845127628
42612.24489795918,7.400342347536119e-07,3.4522360903183724,1.2349059862077893e-08,0.0006710033215068251,0.00033530872674240154,8.082829553795185e-13,7.193016514398788e-05,0.0004780698348560122,0.02755399677837695,1.793338676717562e-05,0.0018660604223507532,8.956747303120165e-07,0.026307366370178116,0.0263042402981246,153.76191012929763,1.9951514073386016,0.372320710851205,0.4657259290272793,7178.565022996447,1.0472541335640828,4.881312033550479
44081.63265306122,7.413557831032077e-07,3.4005781795063768,1.226730346893556e-08,0.0006910385200970089,0.00034532566766732275,8.096324487310167e-13,7.15171470750452e-05,0.0004784828529249549,0.027553433837335495,1.8083309739672224e-05,0.001841274608498015,9.114262021725933e-07,0.027778249123516556,0.02777502638135966,161.5005333136903,2.043867633562552,0.3817130582715679,0.4808026222776541,7352.063917810362,1.0475766771659736,5.027022586235483
45551.02040816326,7.426707484917944e-07,3.350027285755603,1.2186092168910943e-08,0.0007108093297715278,0.0003552104174336859,8.109035519883956e-13,7.110616144216014e-05,0.00047889383855783996,0.027552873490401236,1.8232671041033135e-05,0.001816818010166941,9.264285772598017e-07,0.02926425577541559,0.029260934559147012,169.2557483121238,2.0914465974812644,0.39090412986261763,0.49577960143294797,7521.436091399267,1.0479258419491604,5.170810310499604
47020.4081632653,7.439790343006098e-07,3.3005547404252957,1.2105422326297814e-08,0.0007303192520248404,0.0003649647268365754,8.120964433349701e-13,7.069720230919769e-05,0.0004793027976908024,0.027552315753738007,1.8381448571282023e-05,0.0017926862542023997,9.407082381433475e-07,0.030763938633975155,0.030760517222918105,177.02011017641482,2.1379198630095813,0.3998991381044917,0.510657534734563,7686.799885230007,1.048297898230197,5.312700671753788
48489.795918367345,7.452805466259286e-07,3.252132793730453,1.2025290329472187e-08,0.0007495717406098817,0.0003745903227989551,8.132113027101393e-13,7.02902637046333e-05,0.0004797097362953668,0.027551760644021643,1.8529619683062996e-05,0.0017688750271482477,9.542905381097165e-07,0.03227592413959962,0.032272400894340164,184.78677556015995,2.1833179269450795,0.40870312841264494,0.5254370669061067,7848.269525976614,1.0486900984977194,5.452718788197883
49959.183673469386,7.465751941720695e-07,3.204734464507508,1.1945692593774503e-08,0.0007685702047125405,0.0003840889099589612,8.142483703867131e-13,6.988533965153983e-05,0.00048011466034846023,0.02755120817583493,1.867716381666988e-05,0.001745380071260509,9.672000346556164e-07,0.0337988975578632,0.033795270918372255,192.54933104350118,2.2276703998162324,0.4173210064531803,0.5401188556857478,8005.9556940896155,1.049099637912269,5.590889453907764
51428.57142857143,7.478628884091894e-07,3.1583335829289836,1.1866625555452922e-08,0.0007873180078576469,0.000393462170122817,8.152078457271931e-13,6.948242412105152e-05,0.00048051757587894855,0.02755065836615988,1.8824057961233704e-05,0.0017221971859039758,9.794603743250247e-07,0.035331606998325306,0.03532787548201276,200.30182872700658,2.2710059551303146,0.42575753037654845,0.5547035509104016,8159.965415087462,1.0495240855566366,5.727237130878874
52897.95918367347,7.491435433778423e-07,3.1129047801214993,1.1788085677220842e-08,0.0008058184686433987,0.0004027117626321444,8.16090031828266e-13,6.908151107328584e-05,0.0004809184889267142,0.027550111228714053,1.89702823592995e-05,0.0016993222266086154,9.910942639038756e-07,0.03687286313776842,0.03686902533757778,208.03880588468445,2.313352340308901,0.43401731270518196,0.5691917890651137,8310.402137145653,1.0499615866909335,5.861785954367511
54367.34693877551,7.504170758401031e-07,3.0684233576885136,1.1710069443863495e-08,0.0008240748629111201,0.0004118393254487679,8.168951956625767e-13,6.868259443284335e-05,0.0004813174055671567,0.02754956677897862,1.9115815454304256e-05,0.0016767511023726494,1.0021237224429171e-06,0.03842152503532803,0.03841757961796407,215.7550997224379,2.354736535534483,0.4421048440566339,0.58358422682946,8457.366221120657,1.0504099113295948,5.994559748670896
55836.734693877544,7.516834051833281e-07,3.0248653867347532,1.163257336292429e-08,0.0008420904222742208,0.0004208464744192425,8.176236453957425e-13,6.828566809366673e-05,0.0004817143319063333,0.027549025031361578,1.926063673218001e-05,0.0016544797774983566,1.012569925588638e-06,0.039976511108883554,0.03997245681294597,223.44599609957905,2.395184632773504,0.4500244751391358,0.5978815019987602,8600.954632929062,1.0508674432980043,6.125582016428687
57306.122448979586,7.529424534319285e-07,2.982207637359809,1.1555593964336241e-08,0.0008598683354743385,0.00042973480395291913,8.18275714489219e-13,6.78907259189572e-05,0.00048210927408104284,0.027548485999773747,1.940472614529946e-05,0.0016325042698969354,1.0224532916284074e-06,0.04153679174853565,0.04153262738273384,231.10714084638204,2.434721921055642,0.4577804295709438,0.612084248085273,8741.261222970708,1.0513327539931392,6.254875948485851
58775.51020408163,7.541941452510982e-07,2.9404275258149224,1.1479127801214555e-08,0.0008774117494654046,0.0004385058875639762,8.188517500612114e-13,6.749776174691095e-05,0.00048250223825308913,0.02754794969811792,1.9548063629064287e-05,0.0016108206497298207,1.0317935518599451e-06,0.043101383876953434,0.043097108318384814,238.73447641591784,2.473372950196198,0.46537681348819593,0.6261931045160027,8878.37694179447,1.0518043719849157,6.382464431776757
